year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,group
2013,12,19,655,645,10,902,900,2,9E,3769,N8688C,EWR,CVG,97,569,6,45,2013-12-19T11:00:00Z,2
2013,12,19,656,700,-4,859,911,-12,EV,3843,N16951,EWR,GRR,106,605,7,0,2013-12-19T12:00:00Z,2
2013,12,19,658,700,-2,929,1000,-31,DL,2285,N972DL,LGA,MCO,131,950,7,0,2013-12-19T12:00:00Z,2
2013,12,19,700,700,0,839,850,-11,AA,305,N437AA,LGA,ORD,126,733,7,0,2013-12-19T12:00:00Z,2
2013,12,19,705,630,35,941,926,15,UA,1144,N26226,EWR,MCO,133,937,6,30,2013-12-19T11:00:00Z,2
2013,12,19,707,656,11,1147,1145,2,DL,2275,N3754A,JFK,SJU,184,1598,6,56,2013-12-19T11:00:00Z,2
2013,12,19,708,705,3,904,850,14,WN,1352,N375SW,EWR,STL,145,872,7,5,2013-12-19T12:00:00Z,2
2013,12,19,710,700,10,1048,1025,23,VX,399,N641VA,JFK,LAX,357,2475,7,0,2013-12-19T12:00:00Z,2
2013,12,19,725,720,5,1011,1025,-14,UA,385,N570UA,LGA,IAH,200,1416,7,20,2013-12-19T12:00:00Z,2
2013,12,19,737,740,-3,952,1005,-13,DL,416,N900DE,JFK,MSP,171,1029,7,40,2013-12-19T12:00:00Z,2
2013,12,19,756,800,-4,1106,1111,-5,B6,1511,N547JB,EWR,RSW,155,1068,8,0,2013-12-19T13:00:00Z,2
2013,12,19,758,800,-2,916,915,1,US,2171,N946UW,LGA,DCA,49,214,8,0,2013-12-19T13:00:00Z,2
2013,12,19,803,805,-2,1051,1111,-20,DL,2017,N304DQ,JFK,TPA,143,1005,8,5,2013-12-19T13:00:00Z,2
2013,12,19,804,800,4,1143,1151,-8,UA,397,N598UA,JFK,SFO,363,2586,8,0,2013-12-19T13:00:00Z,2
2013,12,19,806,800,6,1044,1032,12,UA,561,N563UA,LGA,DEN,230,1620,8,0,2013-12-19T13:00:00Z,2
2013,12,19,807,811,-4,1052,1106,-14,B6,1783,N554JB,JFK,MCO,127,944,8,11,2013-12-19T13:00:00Z,2
2013,12,19,821,820,1,1320,1345,-25,DL,454,N707TW,JFK,STT,195,1623,8,20,2013-12-19T13:00:00Z,2
2013,12,19,834,835,-1,1043,1040,3,MQ,3407,N844MQ,LGA,CMH,81,479,8,35,2013-12-19T13:00:00Z,2
2013,12,19,836,825,11,1006,1010,-4,MQ,3363,N839MQ,JFK,RDU,66,427,8,25,2013-12-19T13:00:00Z,2
2013,12,19,851,827,24,1055,1036,19,EV,4246,N14923,EWR,DTW,93,488,8,27,2013-12-19T13:00:00Z,2
2013,12,19,901,910,-9,1006,1025,-19,B6,1634,N203JB,JFK,BTV,47,266,9,10,2013-12-19T14:00:00Z,2
2013,12,19,903,905,-2,1110,1114,-4,DL,181,N369NB,LGA,DTW,91,502,9,5,2013-12-19T14:00:00Z,2
2013,12,19,903,900,3,1128,1133,-5,DL,1303,N533US,EWR,ATL,106,746,9,0,2013-12-19T14:00:00Z,2
2013,12,19,906,900,6,1023,1022,1,B6,586,N763JB,JFK,ROC,56,264,9,0,2013-12-19T14:00:00Z,2
2013,12,19,920,905,15,1218,1219,-1,B6,229,N267JB,JFK,RSW,158,1074,9,5,2013-12-19T14:00:00Z,2
2013,12,19,944,659,165,1256,1011,165,DL,1879,N362NW,LGA,FLL,162,1076,6,59,2013-12-19T11:00:00Z,2
2013,12,19,1000,953,7,1304,1256,8,B6,5,N613JB,EWR,FLL,152,1065,9,53,2013-12-19T14:00:00Z,2
2013,12,19,1001,730,151,1442,1220,142,B6,1289,N709JB,EWR,SJU,191,1608,7,30,2013-12-19T12:00:00Z,2
2013,12,19,1006,1011,-5,1117,1134,-17,EV,6054,N16112,EWR,IAD,44,212,10,11,2013-12-19T15:00:00Z,2
2013,12,19,1055,1040,15,1217,1159,18,B6,2602,N239JB,JFK,BUF,59,301,10,40,2013-12-19T15:00:00Z,2
2013,12,19,1101,1101,0,1227,1238,-11,EV,5309,N752EV,LGA,BGR,52,378,11,1,2013-12-19T16:00:00Z,2
2013,12,19,1108,1059,9,1341,1338,3,DL,1647,N940DL,LGA,ATL,115,762,10,59,2013-12-19T15:00:00Z,2
2013,12,19,1118,1100,18,1220,1210,10,US,2144,N945UW,LGA,BOS,39,184,11,0,2013-12-19T16:00:00Z,2
2013,12,19,1141,1103,38,1413,1359,14,UA,598,N819UA,EWR,PBI,133,1023,11,3,2013-12-19T16:00:00Z,2
2013,12,19,1157,1145,12,1338,1325,13,AA,327,N4XXAA,LGA,ORD,132,733,11,45,2013-12-19T16:00:00Z,2
2013,12,19,1158,1150,8,1324,1325,-1,WN,3566,N744SW,LGA,BNA,117,764,11,50,2013-12-19T16:00:00Z,2
2013,12,19,1204,1200,4,1307,1308,-1,B6,316,N304JB,JFK,SYR,45,209,12,0,2013-12-19T17:00:00Z,2
2013,12,19,1204,1151,13,1541,1520,21,UA,1179,N73270,EWR,SFO,355,2565,11,51,2013-12-19T16:00:00Z,2
2013,12,19,1209,1200,9,1320,1315,5,9E,2902,N909XJ,JFK,BOS,47,187,12,0,2013-12-19T17:00:00Z,2
2013,12,19,1209,1147,22,1439,1443,-4,UA,1180,N17128,EWR,MCO,130,937,11,47,2013-12-19T16:00:00Z,2
2013,12,19,1220,1220,0,1351,1400,-9,MQ,3361,N817MQ,JFK,RDU,67,427,12,20,2013-12-19T17:00:00Z,2
2013,12,19,1222,1225,-3,1518,1535,-17,AA,1697,N622AA,JFK,MIA,147,1089,12,25,2013-12-19T17:00:00Z,2
2013,12,19,1222,1200,22,1517,1523,-6,DL,423,N199DN,JFK,LAX,332,2475,12,0,2013-12-19T17:00:00Z,2
2013,12,19,1226,1210,16,1509,1520,-11,AA,1143,N3GVAA,LGA,DFW,198,1389,12,10,2013-12-19T17:00:00Z,2
2013,12,19,1230,1236,-6,1339,1401,-22,EV,4701,N11544,EWR,ORF,49,284,12,36,2013-12-19T17:00:00Z,2
2013,12,19,1302,1249,13,1617,1627,-10,UA,418,N848UA,EWR,SFO,351,2565,12,49,2013-12-19T17:00:00Z,2
2013,12,19,1307,1300,7,1415,1413,2,US,2181,N709UW,LGA,DCA,47,214,13,0,2013-12-19T18:00:00Z,2
2013,12,19,1308,1255,13,1600,1605,-5,AA,1145,N3KRAA,LGA,DFW,203,1389,12,55,2013-12-19T17:00:00Z,2
2013,12,19,1314,1300,14,1630,1620,10,VX,411,N629VA,JFK,LAX,354,2475,13,0,2013-12-19T18:00:00Z,2
2013,12,19,1339,1320,19,1515,1524,-9,EV,5189,N758EV,LGA,CMH,80,479,13,20,2013-12-19T18:00:00Z,2
2013,12,19,1341,1335,6,1629,1641,-12,UA,1164,N76269,EWR,FLL,148,1065,13,35,2013-12-19T18:00:00Z,2
2013,12,19,1349,1355,-6,1517,1535,-18,MQ,3305,N839MQ,LGA,RDU,69,431,13,55,2013-12-19T18:00:00Z,2
2013,12,19,1352,1355,-3,1549,1555,-6,MQ,3340,N802MQ,LGA,DTW,87,502,13,55,2013-12-19T18:00:00Z,2
2013,12,19,1411,1415,-4,1619,1638,-19,DL,673,N977AT,EWR,ATL,108,746,14,15,2013-12-19T19:00:00Z,2
2013,12,19,1425,1429,-4,1728,1737,-9,B6,301,N706JB,JFK,FLL,148,1069,14,29,2013-12-19T19:00:00Z,2
2013,12,19,1426,1429,-3,1623,1634,-11,DL,1819,N335NB,LGA,MSP,158,1020,14,29,2013-12-19T19:00:00Z,2
2013,12,19,1440,1441,-1,1655,1724,-29,9E,2918,N298PQ,JFK,IND,110,665,14,41,2013-12-19T19:00:00Z,2
2013,12,19,1448,1455,-7,1625,1650,-25,MQ,3391,N857MQ,LGA,CMH,81,479,14,55,2013-12-19T19:00:00Z,2
2013,12,19,1501,1455,6,1800,1805,-5,AA,1155,N3KMAA,LGA,DFW,205,1389,14,55,2013-12-19T19:00:00Z,2
2013,12,19,1502,1500,2,1808,1805,3,MQ,3072,N523MQ,JFK,TPA,143,1005,15,0,2013-12-19T20:00:00Z,2
2013,12,19,1503,1427,36,1825,1757,28,UA,1120,N26226,EWR,SFO,354,2565,14,27,2013-12-19T19:00:00Z,2
2013,12,19,1510,1459,11,1647,1626,21,EV,5483,N848AS,LGA,BTV,43,258,14,59,2013-12-19T19:00:00Z,2
2013,12,19,1537,1529,8,1656,1707,-11,UA,1638,N73291,EWR,CLE,65,404,15,29,2013-12-19T20:00:00Z,2
2013,12,19,1542,1515,27,1737,1720,17,MQ,2793,N657MQ,JFK,CMH,85,483,15,15,2013-12-19T20:00:00Z,2
2013,12,19,1547,1545,2,1801,1810,-9,MQ,2963,N639MQ,JFK,CVG,103,589,15,45,2013-12-19T20:00:00Z,2
2013,12,19,1547,1540,7,1855,1918,-23,UA,1205,N66808,EWR,SFO,350,2565,15,40,2013-12-19T20:00:00Z,2
2013,12,19,1549,1512,37,1759,1734,25,EV,3844,N13956,EWR,SDF,106,642,15,12,2013-12-19T20:00:00Z,2
2013,12,19,1639,1600,39,1857,1802,55,EV,4381,N12552,EWR,DTW,104,488,16,0,2013-12-19T21:00:00Z,2
2013,12,19,1640,1630,10,1857,1842,15,DL,2231,N320NB,LGA,DTW,99,502,16,30,2013-12-19T21:00:00Z,2
2013,12,19,1641,1645,-4,1920,1913,7,DL,2042,N359NB,EWR,ATL,114,746,16,45,2013-12-19T21:00:00Z,2
2013,12,19,1700,1600,60,1833,1730,63,MQ,3734,N527MQ,LGA,BNA,113,764,16,0,2013-12-19T21:00:00Z,2
2013,12,19,1705,1700,5,1818,1815,3,US,2156,N944UW,LGA,BOS,37,184,17,0,2013-12-19T22:00:00Z,2
2013,12,19,1705,1700,5,1855,1843,12,UA,689,N854UA,LGA,ORD,131,733,17,0,2013-12-19T22:00:00Z,2
2013,12,19,1711,1707,4,1910,1910,0,EV,3806,N13949,EWR,DAY,95,533,17,7,2013-12-19T22:00:00Z,2
2013,12,19,1718,1659,19,2002,1933,29,UA,485,N406UA,EWR,DEN,242,1605,16,59,2013-12-19T21:00:00Z,2
2013,12,19,1726,1730,-4,2043,2112,-29,DL,434,N727TW,JFK,SFO,344,2586,17,30,2013-12-19T22:00:00Z,2
2013,12,19,1727,1730,-3,1914,1928,-14,US,687,N664AW,EWR,CLT,80,529,17,30,2013-12-19T22:00:00Z,2
2013,12,19,1731,1735,-4,1938,1925,13,AA,345,N545AA,LGA,ORD,131,733,17,35,2013-12-19T22:00:00Z,2
2013,12,19,1731,1730,1,2102,2046,16,B6,359,N637JB,JFK,BUR,358,2465,17,30,2013-12-19T22:00:00Z,2
2013,12,19,1738,1740,-2,2029,2040,-11,DL,2546,N398DA,JFK,LAS,315,2248,17,40,2013-12-19T22:00:00Z,2
2013,12,19,1755,1730,25,2057,2035,22,B6,305,N640JB,EWR,FLL,141,1065,17,30,2013-12-19T22:00:00Z,2
2013,12,19,1802,1735,27,1948,1856,52,EV,5846,N16561,EWR,RIC,51,277,17,35,2013-12-19T22:00:00Z,2
2013,12,19,1804,1707,57,2052,2018,34,UA,237,N812UA,EWR,DFW,203,1372,17,7,2013-12-19T22:00:00Z,2
2013,12,19,1818,1815,3,2039,2055,-16,WN,3691,N948WN,EWR,MSY,174,1167,18,15,2013-12-19T23:00:00Z,2
2013,12,19,1826,1815,11,2131,2135,-4,AA,1611,N3GGAA,LGA,MIA,155,1096,18,15,2013-12-19T23:00:00Z,2
2013,12,19,1842,1826,16,2104,2045,19,DL,2019,N918DL,LGA,MSP,158,1020,18,26,2013-12-19T23:00:00Z,2
2013,12,19,1850,1850,0,2159,2215,-16,DL,2139,N921DL,LGA,MIA,149,1096,18,50,2013-12-19T23:00:00Z,2
2013,12,19,1857,1905,-8,2025,2102,-37,9E,2943,N8982A,JFK,RIC,48,288,19,5,2013-12-20T00:00:00Z,2
2013,12,19,1907,1910,-3,2227,2220,7,AA,1193,N3ESAA,LGA,DFW,213,1389,19,10,2013-12-20T00:00:00Z,2
2013,12,19,1922,1930,-8,2112,2115,-3,MQ,3535,N520MQ,JFK,CMH,79,483,19,30,2013-12-20T00:00:00Z,2
2013,12,19,1927,1915,12,2308,2302,6,DL,2481,N383DN,JFK,PHX,307,2153,19,15,2013-12-20T00:00:00Z,2
2013,12,19,1941,1940,1,2151,2153,-2,EV,4361,N13997,EWR,TYS,101,631,19,40,2013-12-20T00:00:00Z,2
2013,12,19,1946,1829,77,2110,2018,52,EV,5274,N758EV,LGA,BNA,114,764,18,29,2013-12-19T23:00:00Z,2
2013,12,19,1949,1950,-1,2141,2202,-21,DL,2131,N371NB,LGA,DTW,85,502,19,50,2013-12-20T00:00:00Z,2
2013,12,19,2007,2000,7,2324,2325,-1,VX,415,N835VA,JFK,LAX,348,2475,20,0,2013-12-20T01:00:00Z,2
2013,12,19,2020,2015,5,2320,2344,-24,DL,427,N192DN,JFK,LAX,339,2475,20,15,2013-12-20T01:00:00Z,2
2013,12,19,2033,2030,3,2243,2241,2,EV,5607,N612QX,LGA,GRR,104,618,20,30,2013-12-20T01:00:00Z,2
2013,12,19,2044,2045,-1,2246,2302,-16,9E,4105,N8710A,LGA,GSP,98,610,20,45,2013-12-20T01:00:00Z,2
2013,12,19,2052,2055,-3,2207,2230,-23,EV,5451,N371CA,LGA,RIC,54,292,20,55,2013-12-20T01:00:00Z,2
2013,12,19,2054,2100,-6,2208,2225,-17,MQ,3660,N8EGMQ,LGA,BNA,117,764,21,0,2013-12-20T02:00:00Z,2
2013,12,19,2100,1731,209,2303,1958,185,EV,4294,N24128,EWR,SAV,101,708,17,31,2013-12-19T22:00:00Z,2
2013,12,19,2116,2059,17,2304,2244,20,B6,105,N284JB,JFK,ORD,142,740,20,59,2013-12-20T01:00:00Z,2
2013,12,19,2123,2040,43,38,2359,39,B6,523,N806JB,JFK,LAX,353,2475,20,40,2013-12-20T01:00:00Z,2
2013,12,19,2124,2029,55,12,2320,52,EV,4204,N21154,EWR,OKC,207,1325,20,29,2013-12-20T01:00:00Z,2
2013,12,19,2140,2130,10,2239,2245,-6,MQ,3621,N817MQ,JFK,DCA,43,213,21,30,2013-12-20T02:00:00Z,2
2013,12,19,2143,1921,142,113,2246,147,B6,71,N656JB,JFK,SLC,293,1990,19,21,2013-12-20T00:00:00Z,2
2013,12,19,2143,2135,8,15,29,-14,UA,1692,N73259,EWR,MCO,134,937,21,35,2013-12-20T02:00:00Z,2
2013,12,19,2148,2114,34,2330,2311,19,EV,4700,N13161,EWR,CLT,83,529,21,14,2013-12-20T02:00:00Z,2
2013,12,19,2148,2053,55,20,2333,47,EV,4645,N14972,EWR,JAX,121,820,20,53,2013-12-20T01:00:00Z,2
2013,12,19,2148,2050,58,211,141,30,UA,1071,N24212,EWR,BQN,189,1585,20,50,2013-12-20T01:00:00Z,2
2013,12,19,2148,2030,78,2323,2150,93,MQ,3604,N500MQ,EWR,ORD,134,719,20,30,2013-12-20T01:00:00Z,2
2013,12,19,2200,2159,1,2305,2308,-3,9E,3525,N929XJ,LGA,SYR,41,198,21,59,2013-12-20T02:00:00Z,2
2013,12,19,2209,2105,64,2330,2229,61,EV,4119,N14998,EWR,RIC,51,277,21,5,2013-12-20T02:00:00Z,2
2013,12,19,2252,2059,113,46,2254,112,EV,4247,N13118,EWR,DTW,90,488,20,59,2013-12-20T01:00:00Z,2
2013,12,19,2303,2114,109,56,2304,112,EV,4672,N29917,EWR,STL,143,872,21,14,2013-12-20T02:00:00Z,2
2013,12,19,2306,1900,246,114,2141,213,DL,1715,N338NB,LGA,MSY,175,1183,19,0,2013-12-20T00:00:00Z,2
2013,12,19,2307,2245,22,12,2353,19,B6,108,N184JB,JFK,PWM,47,273,22,45,2013-12-20T03:00:00Z,2
2013,12,19,2322,2141,101,210,37,93,B6,425,N563JB,JFK,TPA,140,1005,21,41,2013-12-20T02:00:00Z,2
2013,12,20,556,600,-4,836,849,-13,B6,353,N589JB,JFK,PBI,141,1028,6,0,2013-12-20T11:00:00Z,2
2013,12,20,559,600,-1,921,915,6,AA,1103,N3KBAA,LGA,DFW,222,1389,6,0,2013-12-20T11:00:00Z,2
2013,12,20,559,600,-1,845,834,11,EV,4137,N13964,EWR,ATL,124,746,6,0,2013-12-20T11:00:00Z,2
2013,12,20,600,600,0,902,905,-3,AA,1175,N3FHAA,LGA,MIA,151,1096,6,0,2013-12-20T11:00:00Z,2
2013,12,20,625,624,1,931,923,8,UA,566,N521UA,EWR,TPA,145,997,6,24,2013-12-20T11:00:00Z,2
2013,12,20,632,630,2,946,938,8,B6,929,N793JB,JFK,RSW,162,1074,6,30,2013-12-20T11:00:00Z,2
2013,12,20,632,635,-3,904,849,15,EV,4535,N24128,EWR,MSP,163,1008,6,35,2013-12-20T11:00:00Z,2
2013,12,20,644,645,-1,924,920,4,EV,4388,N29906,EWR,JAX,126,820,6,45,2013-12-20T11:00:00Z,2
2013,12,20,656,659,-3,957,1011,-14,DL,1879,N347NW,LGA,FLL,153,1076,6,59,2013-12-20T11:00:00Z,2
2013,12,20,657,700,-3,1024,1051,-27,UA,821,N510UA,JFK,SFO,364,2586,7,0,2013-12-20T12:00:00Z,2
2013,12,20,703,700,3,1031,1025,6,VX,399,N633VA,JFK,LAX,343,2475,7,0,2013-12-20T12:00:00Z,2
2013,12,20,706,645,21,912,900,12,9E,3769,N8751D,EWR,CVG,99,569,6,45,2013-12-20T11:00:00Z,2
2013,12,20,707,710,-3,1018,1025,-7,AA,2279,N3LBAA,LGA,MIA,160,1096,7,10,2013-12-20T12:00:00Z,2
2013,12,20,709,700,9,920,845,35,B6,905,N663JB,JFK,ORD,142,740,7,0,2013-12-20T12:00:00Z,2
2013,12,20,752,705,47,1058,1015,43,AS,15,N402AS,EWR,SEA,339,2402,7,5,2013-12-20T12:00:00Z,2
2013,12,20,753,800,-7,1102,1117,-15,DL,2442,N973DL,JFK,FLL,152,1069,8,0,2013-12-20T13:00:00Z,2
2013,12,20,759,805,-6,946,945,1,MQ,3531,N808MQ,LGA,RDU,77,431,8,5,2013-12-20T13:00:00Z,2
2013,12,20,818,810,8,1134,1113,21,DL,2506,N3761R,JFK,SAN,342,2446,8,10,2013-12-20T13:00:00Z,2
2013,12,20,827,830,-3,929,950,-21,9E,2901,N922XJ,JFK,BOS,38,187,8,30,2013-12-20T13:00:00Z,2
2013,12,20,827,809,18,1144,1114,30,B6,901,N634JB,JFK,FLL,160,1069,8,9,2013-12-20T13:00:00Z,2
2013,12,20,830,830,0,1032,1036,-4,DL,2119,N357NB,LGA,MSP,158,1020,8,30,2013-12-20T13:00:00Z,2
2013,12,20,835,830,5,1015,1037,-22,EV,5541,N741EV,LGA,CMH,78,479,8,30,2013-12-20T13:00:00Z,2
2013,12,20,836,840,-4,1106,1115,-9,MQ,3419,N510MQ,LGA,ATL,123,762,8,40,2013-12-20T13:00:00Z,2
2013,12,20,840,842,-2,1144,1141,3,B6,1025,N715JB,JFK,TPA,146,1005,8,42,2013-12-20T13:00:00Z,2
2013,12,20,855,900,-5,1123,1133,-10,DL,1303,N523US,EWR,ATL,117,746,9,0,2013-12-20T14:00:00Z,2
2013,12,20,856,859,-3,1133,1104,29,MQ,3565,N531MQ,LGA,CLT,90,544,8,59,2013-12-20T13:00:00Z,2
2013,12,20,857,900,-3,1215,1220,-5,AA,1121,N3ATAA,LGA,DFW,218,1389,9,0,2013-12-20T14:00:00Z,2
2013,12,20,859,900,-1,1201,1229,-28,DL,422,N199DN,JFK,LAX,335,2475,9,0,2013-12-20T14:00:00Z,2
2013,12,20,904,905,-1,1004,1024,-20,B6,208,N190JB,JFK,PWM,47,273,9,5,2013-12-20T14:00:00Z,2
2013,12,20,916,920,-4,1033,1041,-8,B6,586,N662JB,JFK,ROC,54,264,9,20,2013-12-20T14:00:00Z,2
2013,12,20,925,849,36,1238,1210,28,B6,795,N509JB,JFK,AUS,232,1521,8,49,2013-12-20T13:00:00Z,2
2013,12,20,937,945,-8,1251,1300,-9,AA,1160,N3GCAA,LGA,MIA,157,1096,9,45,2013-12-20T14:00:00Z,2
2013,12,20,939,925,14,1254,1305,-11,WN,2344,N931WN,EWR,AUS,236,1504,9,25,2013-12-20T14:00:00Z,2
2013,12,20,1006,1010,-4,1256,1315,-19,DL,1174,N344NB,LGA,PBI,144,1035,10,10,2013-12-20T15:00:00Z,2
2013,12,20,1007,1011,-4,1119,1134,-15,EV,6054,N15572,EWR,IAD,52,212,10,11,2013-12-20T15:00:00Z,2
2013,12,20,1019,1000,19,1336,1337,-1,UA,1263,N15712,EWR,SFO,356,2565,10,0,2013-12-20T15:00:00Z,2
2013,12,20,1025,1025,0,1349,1340,9,AA,1131,N3EPAA,LGA,DFW,238,1389,10,25,2013-12-20T15:00:00Z,2
2013,12,20,1035,1035,0,1400,1405,-5,VX,23,N625VA,JFK,SFO,364,2586,10,35,2013-12-20T15:00:00Z,2
2013,12,20,1040,930,70,1249,1120,89,9E,2926,N601LR,JFK,ORD,139,740,9,30,2013-12-20T14:00:00Z,2
2013,12,20,1040,1030,10,1333,1315,18,DL,420,N391DA,JFK,LAS,320,2248,10,30,2013-12-20T15:00:00Z,2
2013,12,20,1053,1100,-7,1209,1214,-5,US,2177,N961UW,LGA,DCA,50,214,11,0,2013-12-20T16:00:00Z,2
2013,12,20,1058,1100,-2,1424,1414,10,DL,457,N3747D,JFK,SLC,297,1990,11,0,2013-12-20T16:00:00Z,2
2013,12,20,1112,1115,-3,1409,1432,-23,DL,2098,N324US,LGA,MIA,148,1096,11,15,2013-12-20T16:00:00Z,2
2013,12,20,1134,1135,-1,1334,1335,-1,DL,780,N327NB,EWR,MSP,158,1008,11,35,2013-12-20T16:00:00Z,2
2013,12,20,1148,1137,11,1441,1443,-2,UA,464,N441UA,EWR,IAH,213,1400,11,37,2013-12-20T16:00:00Z,2
2013,12,20,1150,1155,-5,1403,1417,-14,EV,4495,N13964,EWR,SAV,107,708,11,55,2013-12-20T16:00:00Z,2
2013,12,20,1154,1059,55,1415,1315,60,EV,4880,N753EV,LGA,MEM,164,963,10,59,2013-12-20T15:00:00Z,2
2013,12,20,1202,1205,-3,1450,1507,-17,DL,1685,N933DL,LGA,MCO,136,950,12,5,2013-12-20T17:00:00Z,2
2013,12,20,1222,1200,22,1328,1315,13,MQ,3386,N808MQ,JFK,DCA,46,213,12,0,2013-12-20T17:00:00Z,2
2013,12,20,1247,1200,47,1410,1315,55,US,2179,N946UW,LGA,DCA,53,214,12,0,2013-12-20T17:00:00Z,2
2013,12,20,1248,1249,-1,1603,1627,-24,UA,342,N854UA,EWR,SFO,359,2565,12,49,2013-12-20T17:00:00Z,2
2013,12,20,1250,1225,25,1534,1535,-1,AA,1697,N634AA,JFK,MIA,141,1089,12,25,2013-12-20T17:00:00Z,2
2013,12,20,1319,1320,-1,1507,1524,-17,EV,5189,N741EV,LGA,CMH,85,479,13,20,2013-12-20T18:00:00Z,2
2013,12,20,1326,1255,31,1458,1420,38,WN,833,N465WN,LGA,MKE,131,738,12,55,2013-12-20T17:00:00Z,2
2013,12,20,1331,1255,36,1623,1605,18,WN,1130,N922WN,EWR,HOU,215,1411,12,55,2013-12-20T17:00:00Z,2
2013,12,20,1422,1425,-3,1625,1625,0,MQ,3588,N520MQ,LGA,MSP,161,1020,14,25,2013-12-20T19:00:00Z,2
2013,12,20,1428,1345,43,1734,1646,48,UA,1695,N78060,EWR,IAH,217,1400,13,45,2013-12-20T18:00:00Z,2
2013,12,20,1447,1427,20,1821,1757,24,UA,1179,N17233,EWR,SFO,376,2565,14,27,2013-12-20T19:00:00Z,2
2013,12,20,1453,1459,-6,1619,1641,-22,9E,2913,N926XJ,JFK,DCA,54,213,14,59,2013-12-20T19:00:00Z,2
2013,12,20,1455,1500,-5,1720,1740,-20,MQ,3202,N680MQ,JFK,IND,117,665,15,0,2013-12-20T20:00:00Z,2
2013,12,20,1502,1429,33,1742,1655,47,B6,575,N249JB,JFK,MSY,181,1182,14,29,2013-12-20T19:00:00Z,2
2013,12,20,1508,1505,3,1801,1810,-9,DL,2181,N347NW,LGA,MCO,138,950,15,5,2013-12-20T20:00:00Z,2
2013,12,20,1508,1515,-7,1656,1705,-9,MQ,3231,N650MQ,JFK,PIT,72,340,15,15,2013-12-20T20:00:00Z,2
2013,12,20,1512,1455,17,1950,1949,1,B6,703,N638JB,JFK,SJU,189,1598,14,55,2013-12-20T19:00:00Z,2
2013,12,20,1541,1544,-3,1835,1822,13,DL,1705,N353NB,LGA,MSY,180,1183,15,44,2013-12-20T20:00:00Z,2
2013,12,20,1546,1550,-4,1857,1916,-19,DL,2280,N979DL,JFK,FLL,145,1069,15,50,2013-12-20T20:00:00Z,2
2013,12,20,1548,1545,3,1858,1905,-7,AA,1156,N3DSAA,LGA,DFW,228,1389,15,45,2013-12-20T20:00:00Z,2
2013,12,20,1552,1529,23,1852,1826,26,UA,1232,N75429,EWR,IAH,218,1400,15,29,2013-12-20T20:00:00Z,2
2013,12,20,1611,1540,31,1941,1918,23,UA,1489,N66808,EWR,SFO,368,2565,15,40,2013-12-20T20:00:00Z,2
2013,12,20,1631,1630,1,2059,2130,-31,AA,95,N5DMAA,JFK,SJU,190,1598,16,30,2013-12-20T21:00:00Z,2
2013,12,20,1650,1659,-9,1816,1827,-11,B6,2302,N348JB,JFK,BUF,65,301,16,59,2013-12-20T21:00:00Z,2
2013,12,20,1652,1648,4,2033,2038,-5,UA,1284,N75426,EWR,SFO,382,2565,16,48,2013-12-20T21:00:00Z,2
2013,12,20,1700,1700,0,2006,2034,-28,DL,477,N707TW,JFK,LAX,345,2475,17,0,2013-12-20T22:00:00Z,2
2013,12,20,1701,1629,32,1801,1744,17,EV,4583,N10575,EWR,PWM,43,284,16,29,2013-12-20T21:00:00Z,2
2013,12,20,1715,1635,40,2034,1952,42,B6,423,N629JB,JFK,LAX,350,2475,16,35,2013-12-20T21:00:00Z,2
2013,12,20,1718,1640,38,1914,1820,54,MQ,3216,N665MQ,JFK,ORF,54,290,16,40,2013-12-20T21:00:00Z,2
2013,12,20,1730,1730,0,2114,2112,2,DL,434,N706TW,JFK,SFO,373,2586,17,30,2013-12-20T22:00:00Z,2
2013,12,20,1730,1700,30,1841,1819,22,US,2189,N763US,LGA,DCA,46,214,17,0,2013-12-20T22:00:00Z,2
2013,12,20,1736,1707,29,2107,2018,49,UA,237,N809UA,EWR,DFW,227,1372,17,7,2013-12-20T22:00:00Z,2
2013,12,20,1737,1725,12,2104,2045,19,VX,169,N638VA,EWR,LAX,362,2454,17,25,2013-12-20T22:00:00Z,2
2013,12,20,1751,1755,-4,2044,2110,-26,DL,2370,N941DL,LGA,PBI,143,1035,17,55,2013-12-20T22:00:00Z,2
2013,12,20,1751,1756,-5,2103,2124,-21,UA,535,N512UA,JFK,LAX,351,2475,17,56,2013-12-20T22:00:00Z,2
2013,12,20,1758,1805,-7,2225,2150,35,UA,604,N474UA,EWR,PHX,334,2133,18,5,2013-12-20T23:00:00Z,2
2013,12,20,1830,1707,83,2030,1910,80,EV,3806,N14960,EWR,DAY,95,533,17,7,2013-12-20T22:00:00Z,2
2013,12,20,1832,1755,37,2029,1937,52,UA,1177,N13750,EWR,ORD,143,719,17,55,2013-12-20T22:00:00Z,2
2013,12,20,1835,1829,6,2004,2018,-14,EV,5274,N718EV,LGA,BNA,122,764,18,29,2013-12-20T23:00:00Z,2
2013,12,20,1845,1715,90,2021,1834,107,EV,4138,N16170,EWR,BUF,54,282,17,15,2013-12-20T22:00:00Z,2
2013,12,20,1848,1850,-2,2141,2215,-34,DL,2139,N924DL,LGA,MIA,148,1096,18,50,2013-12-20T23:00:00Z,2
